id,label
51038,automobile
51039,frog
51040,automobile
51041,bird
51042,bird
51043,frog
51044,deer
51045,dog
51046,airplane
51047,frog
51048,frog
51049,deer
51050,deer
51051,airplane
51052,deer
51053,ship
51054,frog
51055,horse
51056,airplane
51057,frog
51058,airplane
51059,frog
51060,bird
51061,dog
51062,ship
51063,airplane
51064,airplane
51065,airplane
51066,frog
51067,truck
51068,frog
51069,truck
51070,frog
51071,dog
51072,dog
51073,dog
51074,frog
51075,frog
51076,automobile
51077,cat
51078,frog
51079,cat
51080,automobile
51081,truck
51082,automobile
51083,dog
51084,frog
51085,dog
51086,deer
51087,airplane
51088,dog
51089,airplane
51090,bird
51091,frog
51092,ship
51093,truck
51094,automobile
51095,ship
51096,horse
51097,frog
51098,dog
51099,airplane
51100,dog
51101,deer
51102,frog
51103,automobile
51104,frog
51105,dog
51106,ship
51107,dog
51108,cat
51109,horse
51110,ship
51111,automobile
51112,ship
51113,deer
51114,bird
51115,frog
51116,dog
51117,deer
51118,airplane
51119,bird
51120,frog
51121,deer
51122,truck
51123,automobile
51124,dog
51125,frog
51126,horse
51127,frog
51128,horse
51129,frog
51130,frog
51131,frog
51132,ship
51133,frog
51134,bird
51135,airplane
51136,cat
51137,frog
51138,airplane
51139,frog
51140,truck
51141,frog
51142,dog
51143,truck
51144,frog
51145,cat
51146,frog
51147,deer
51148,cat
51149,frog
51150,ship
51151,automobile
51152,frog
51153,cat
51154,bird
51155,ship
51156,airplane
51157,frog
51158,truck
51159,frog
51160,airplane
51161,airplane
51162,horse
51163,cat
51164,bird
51165,deer
51166,cat
51167,deer
51168,deer
51169,truck
51170,horse
51171,horse
51172,airplane
51173,dog
51174,truck
51175,dog
51176,deer
51177,frog
51178,cat
51179,airplane
51180,frog
51181,frog
51182,airplane
51183,cat
51184,ship
51185,horse
51186,automobile
51187,automobile
51188,ship
51189,frog
51190,deer
51191,truck
51192,ship
51193,cat
51194,automobile
51195,frog
51196,deer
51197,ship
51198,dog
51199,dog
51200,frog
51201,bird
51202,ship
51203,deer
51204,horse
51205,automobile
51206,frog
51207,truck
51208,automobile
51209,ship
51210,automobile
51211,ship
51212,dog
51213,cat
51214,truck
51215,cat
51216,cat
51217,horse
51218,deer
51219,airplane
51220,ship
51221,frog
51222,frog
51223,truck
51224,bird
51225,frog
51226,dog
51227,truck
51228,frog
51229,deer
51230,dog
51231,deer
51232,cat
51233,deer
51234,ship
51235,truck
51236,frog
51237,frog
51238,ship
51239,cat
51240,dog
51241,ship
51242,ship
51243,frog
51244,frog
51245,truck
51246,ship
51247,bird
51248,deer
51249,dog
51250,cat
51251,ship
51252,automobile
51253,deer
51254,dog
51255,dog
51256,truck
51257,frog
51258,automobile
51259,frog
51260,deer
51261,horse
51262,horse
51263,frog
51264,cat
51265,truck
51266,bird
51267,deer
51268,airplane
51269,airplane
51270,frog
51271,dog
51272,deer
51273,ship
51274,horse
51275,dog
51276,cat
51277,deer
51278,dog
51279,dog
51280,truck
51281,truck
51282,dog
51283,horse
51284,deer
51285,truck
51286,frog
51287,deer
51288,horse
51289,dog
51290,bird
51291,automobile
51292,airplane
51293,ship
51294,airplane
51295,dog
51296,ship
51297,horse
51298,airplane
51299,dog
51300,airplane
51301,frog
51302,horse
51303,automobile
51304,dog
51305,deer
51306,ship
51307,dog
51308,frog
51309,bird
51310,cat
51311,truck
51312,dog
51313,dog
51314,airplane
51315,dog
51316,frog
51317,frog
51318,airplane
51319,frog
51320,automobile
51321,bird
51322,truck
51323,horse
51324,deer
51325,dog
51326,dog
51327,deer
51328,deer
51329,deer
51330,bird
51331,truck
51332,automobile
51333,dog
51334,horse
51335,truck
51336,frog
51337,deer
51338,cat
51339,cat
51340,truck
51341,bird
51342,dog
51343,horse
51344,truck
51345,frog
51346,automobile
51347,ship
51348,frog
51349,dog
51350,frog
51351,frog
51352,airplane
51353,deer
51354,deer
51355,bird
51356,dog
51357,frog
51358,frog
51359,truck
51360,dog
51361,frog
51362,deer
51363,frog
51364,frog
51365,bird
51366,truck
51367,airplane
51368,horse
51369,dog
51370,deer
51371,airplane
51372,airplane
51373,ship
51374,ship
51375,automobile
51376,frog
51377,truck
51378,truck
51379,dog
51380,frog
51381,cat
51382,frog
51383,truck
51384,automobile
51385,frog
51386,cat
51387,deer
51388,automobile
51389,airplane
51390,ship
51391,frog
51392,truck
51393,frog
51394,ship
51395,cat
51396,frog
51397,deer
51398,ship
51399,frog
51400,frog
51401,frog
51402,truck
51403,airplane
51404,cat
51405,truck
51406,ship
51407,frog
51408,ship
51409,automobile
51410,automobile
51411,truck
51412,deer
51413,ship
51414,frog
51415,dog
51416,dog
51417,automobile
51418,horse
51419,frog
51420,dog
51421,airplane
51422,airplane
51423,bird
51424,cat
51425,frog
51426,truck
51427,frog
51428,dog
51429,cat
51430,ship
51431,frog
51432,dog
51433,horse
51434,horse
51435,dog
51436,frog
51437,dog
51438,cat
51439,airplane
51440,bird
51441,airplane
51442,frog
51443,airplane
51444,horse
51445,automobile
51446,dog
51447,frog
51448,horse
51449,deer
51450,airplane
51451,frog
51452,airplane
51453,dog
51454,deer
51455,cat
51456,frog
51457,frog
51458,automobile
51459,cat
51460,bird
51461,ship
51462,frog
51463,cat
51464,cat
51465,automobile
51466,frog
51467,horse
51468,horse
51469,airplane
51470,dog
51471,airplane
51472,cat
51473,frog
51474,frog
51475,frog
51476,dog
51477,ship
51478,frog
51479,horse
51480,truck
51481,frog
51482,frog
51483,truck
51484,dog
51485,deer
51486,horse
51487,deer
51488,bird
51489,frog
51490,cat
51491,automobile
51492,frog
51493,ship
51494,dog
51495,ship
51496,dog
51497,horse
51498,cat
51499,deer
51500,truck
51501,dog
51502,dog
51503,deer
51504,automobile
51505,deer
51506,truck
51507,airplane
51508,automobile
51509,frog
51510,frog
51511,deer
51512,deer
51513,frog
51514,bird
51515,horse
51516,horse
51517,horse
51518,horse
51519,frog
51520,frog
51521,ship
51522,ship
51523,airplane
51524,airplane
51525,deer
51526,frog
51527,horse
51528,dog
51529,deer
51530,frog
51531,horse
51532,horse
51533,frog
51534,frog
51535,horse
51536,cat
51537,dog
51538,dog
51539,deer
51540,frog
51541,frog
51542,bird
51543,frog
51544,frog
51545,frog
51546,cat
51547,deer
51548,dog
51549,frog
51550,frog
51551,cat
51552,ship
51553,automobile
51554,bird
51555,automobile
51556,horse
51557,horse
51558,dog
51559,automobile
51560,dog
51561,automobile
51562,frog
51563,frog
51564,horse
51565,deer
51566,ship
51567,frog
51568,airplane
51569,frog
51570,frog
51571,airplane
51572,truck
51573,bird
51574,cat
51575,deer
51576,ship
51577,frog
51578,dog
51579,horse
51580,cat
51581,truck
51582,frog
51583,truck
51584,frog
51585,airplane
51586,frog
51587,deer
51588,bird
51589,airplane
51590,dog
51591,dog
51592,cat
51593,dog
51594,frog
51595,frog
51596,airplane
51597,airplane
51598,frog
51599,deer
51600,bird
51601,truck
51602,horse
51603,deer
51604,airplane
51605,cat
51606,bird
51607,dog
51608,airplane
51609,cat
51610,airplane
51611,automobile
51612,airplane
51613,airplane
51614,automobile
51615,frog
51616,dog
51617,airplane
51618,bird
51619,ship
51620,bird
51621,cat
51622,truck
51623,ship
51624,frog
51625,frog
51626,airplane
51627,horse
51628,ship
51629,frog
51630,frog
51631,frog
51632,ship
51633,dog
51634,horse
51635,deer
51636,frog
51637,automobile
51638,bird
51639,deer
51640,frog
51641,ship
51642,horse
51643,frog
51644,dog
51645,frog
51646,truck
51647,horse
51648,frog
51649,horse
51650,bird
51651,frog
51652,deer
51653,automobile
51654,frog
51655,deer
51656,dog
51657,ship
51658,deer
51659,automobile
51660,deer
51661,truck
51662,truck
51663,dog
51664,deer
51665,deer
51666,truck
51667,deer
51668,truck
51669,dog
51670,ship
51671,bird
51672,frog
51673,frog
51674,dog
51675,truck
51676,airplane
51677,dog
51678,frog
51679,bird
51680,frog
51681,dog
51682,automobile
51683,airplane
51684,deer
51685,frog
51686,airplane
51687,truck
51688,frog
51689,frog
51690,ship
51691,cat
51692,cat
51693,dog
51694,bird
51695,frog
51696,truck
51697,horse
51698,ship
51699,frog
51700,bird
51701,horse
51702,dog
51703,dog
51704,horse
51705,frog
51706,ship
51707,deer
51708,ship
51709,frog
51710,deer
51711,automobile
51712,automobile
51713,cat
51714,cat
51715,frog
51716,cat
51717,deer
51718,deer
51719,dog
51720,dog
51721,dog
51722,horse
51723,deer
51724,automobile
51725,bird
51726,horse
51727,bird
51728,frog
51729,deer
51730,frog
51731,horse
51732,airplane
51733,frog
51734,horse
51735,frog
51736,airplane
51737,cat
51738,deer
51739,frog
51740,frog
51741,airplane
51742,airplane
51743,deer
51744,bird
51745,bird
51746,dog
51747,dog
51748,truck
51749,ship
51750,ship
51751,truck
51752,frog
51753,automobile
51754,cat
51755,automobile
51756,cat
51757,ship
51758,airplane
51759,dog
51760,dog
51761,bird
51762,truck
51763,truck
51764,airplane
51765,frog
51766,frog
51767,cat
51768,truck
51769,dog
51770,deer
51771,horse
51772,deer
51773,deer
51774,cat
51775,horse
51776,frog
51777,frog
51778,deer
51779,dog
51780,ship
51781,ship
51782,horse
51783,automobile
51784,frog
51785,deer
51786,deer
51787,cat
51788,dog
51789,ship
51790,bird
51791,truck
51792,horse
51793,automobile
51794,ship
51795,ship
51796,frog
51797,dog
51798,dog
51799,cat
51800,airplane
51801,automobile
51802,ship
51803,bird
51804,deer
51805,bird
51806,bird
51807,truck
51808,frog
51809,frog
51810,deer
51811,deer
51812,dog
51813,automobile
51814,deer
51815,truck
51816,truck
51817,frog
51818,bird
51819,dog
51820,ship
51821,dog
51822,horse
51823,bird
51824,cat
51825,deer
51826,bird
51827,bird
51828,cat
51829,automobile
51830,frog
51831,airplane
51832,bird
51833,automobile
51834,truck
51835,bird
51836,airplane
51837,truck
51838,deer
51839,horse
51840,truck
51841,dog
51842,airplane
51843,automobile
51844,cat
51845,dog
51846,bird
51847,dog
51848,airplane
51849,bird
51850,bird
51851,bird
51852,frog
51853,dog
51854,automobile
51855,bird
51856,truck
51857,airplane
51858,dog
51859,horse
51860,deer
51861,dog
51862,frog
51863,frog
51864,frog
51865,cat
51866,bird
51867,ship
51868,truck
51869,deer
51870,cat
51871,deer
51872,dog
51873,cat
51874,cat
51875,dog
51876,automobile
51877,bird
51878,cat
51879,dog
51880,frog
51881,horse
51882,bird
51883,frog
51884,automobile
51885,ship
51886,truck
51887,bird
51888,deer
51889,bird
51890,horse
51891,frog
51892,frog
51893,bird
51894,frog
51895,frog
51896,automobile
51897,frog
51898,truck
51899,cat
51900,frog
51901,airplane
51902,frog
51903,ship
51904,frog
51905,ship
51906,bird
51907,cat
51908,automobile
51909,bird
51910,ship
51911,automobile
51912,frog
51913,frog
51914,horse
51915,airplane
51916,bird
51917,ship
51918,deer
51919,frog
51920,ship
51921,deer
51922,deer
51923,cat
51924,bird
51925,horse
51926,frog
51927,frog
51928,airplane
51929,automobile
51930,frog
51931,dog
51932,ship
51933,frog
51934,dog
51935,deer
51936,frog
51937,dog
51938,dog
51939,frog
51940,airplane
51941,deer
51942,dog
51943,bird
51944,dog
51945,deer
51946,deer
51947,dog
51948,frog
51949,frog
51950,frog
51951,dog
51952,cat
51953,bird
51954,bird
51955,frog
51956,deer
51957,airplane
51958,horse
51959,ship
51960,frog
51961,cat
51962,automobile
51963,airplane
51964,ship
51965,automobile
51966,deer
51967,deer
51968,bird
51969,ship
51970,bird
51971,frog
51972,frog
51973,frog
51974,cat
51975,deer
51976,frog
51977,bird
51978,dog
51979,airplane
51980,airplane
51981,dog
51982,horse
51983,dog
51984,frog
51985,cat
51986,cat
51987,dog
51988,frog
51989,automobile
51990,airplane
51991,bird
51992,dog
51993,bird
51994,deer
51995,automobile
51996,bird
51997,truck
51998,ship
51999,dog
52000,bird
52001,bird
52002,cat
52003,frog
52004,ship
52005,automobile
52006,deer
52007,frog
52008,horse
52009,dog
52010,dog
52011,dog
52012,cat
52013,airplane
52014,frog
52015,ship
52016,dog
52017,frog
52018,dog
52019,automobile
52020,frog
52021,truck
52022,automobile
52023,ship
52024,frog
52025,bird
52026,dog
52027,frog
52028,frog
52029,dog
52030,dog
52031,frog
52032,truck
52033,frog
52034,airplane
52035,frog
52036,automobile
52037,airplane
52038,truck
52039,automobile
52040,dog
52041,frog
52042,ship
52043,frog
52044,dog
52045,frog
52046,bird
52047,frog
52048,automobile
52049,automobile
52050,frog
52051,dog
52052,frog
52053,bird
52054,frog
52055,dog
52056,bird
52057,automobile
52058,cat
52059,cat
52060,ship
52061,frog
52062,frog
52063,truck
52064,dog
52065,airplane
52066,deer
52067,cat
52068,deer
52069,horse
52070,bird
52071,dog
52072,cat
52073,automobile
52074,truck
52075,deer
52076,cat
52077,ship
52078,deer
52079,deer
52080,automobile
52081,frog
52082,airplane
52083,dog
52084,ship
52085,frog
52086,dog
52087,dog
52088,frog
52089,automobile
52090,deer
52091,ship
52092,deer
52093,automobile
52094,dog
52095,horse
52096,deer
52097,airplane
52098,frog
52099,dog
52100,frog
52101,frog
52102,deer
52103,automobile
52104,frog
52105,frog
52106,horse
52107,dog
52108,frog
52109,airplane
52110,bird
52111,horse
52112,horse
52113,deer
52114,ship
52115,frog
52116,truck
52117,frog
52118,dog
52119,ship
52120,horse
52121,frog
52122,dog
52123,deer
52124,deer
52125,automobile
52126,bird
52127,ship
52128,automobile
52129,frog
52130,horse
52131,truck
52132,cat
52133,truck
52134,horse
52135,deer
52136,automobile
52137,bird
52138,deer
52139,frog
52140,airplane
52141,deer
52142,cat
52143,frog
52144,frog
52145,dog
52146,automobile
52147,frog
52148,frog
52149,deer
52150,deer
52151,automobile
52152,dog
52153,dog
52154,frog
52155,ship
52156,frog
52157,automobile
52158,cat
52159,bird
52160,deer
52161,cat
52162,dog
52163,frog
52164,airplane
52165,frog
52166,deer
52167,automobile
52168,bird
52169,bird
52170,airplane
52171,truck
52172,automobile
52173,horse
52174,dog
52175,deer
52176,bird
52177,truck
52178,ship
52179,ship
52180,frog
52181,airplane
52182,frog
52183,bird
52184,airplane
52185,ship
52186,deer
52187,airplane
52188,automobile
52189,dog
52190,dog
52191,horse
52192,frog
52193,frog
52194,ship
52195,ship
52196,ship
52197,ship
52198,automobile
52199,ship
52200,deer
52201,ship
52202,bird
52203,deer
52204,cat
52205,bird
52206,frog
52207,frog
52208,airplane
52209,dog
52210,cat
52211,cat
52212,bird
52213,ship
52214,frog
52215,bird
52216,dog
52217,frog
52218,airplane
52219,ship
52220,dog
52221,deer
52222,dog
52223,bird
52224,truck
52225,truck
52226,frog
52227,ship
52228,truck
52229,airplane
52230,automobile
52231,automobile
52232,bird
52233,ship
52234,frog
52235,cat
52236,deer
52237,frog
52238,dog
52239,cat
52240,dog
52241,ship
52242,truck
52243,frog
52244,deer
52245,cat
52246,dog
52247,truck
52248,dog
52249,cat
52250,deer
52251,horse
52252,ship
52253,bird
52254,airplane
52255,airplane
52256,frog
52257,dog
52258,automobile
52259,dog
52260,cat
52261,frog
52262,horse
52263,automobile
52264,bird
52265,cat
52266,ship
52267,ship
52268,airplane
52269,frog
52270,automobile
52271,deer
52272,ship
52273,cat
52274,airplane
52275,ship
52276,deer
52277,bird
52278,cat
52279,cat
52280,frog
52281,frog
52282,ship
52283,ship
52284,dog
52285,ship
52286,dog
52287,cat
52288,airplane
52289,automobile
52290,ship
52291,deer
52292,deer
52293,automobile
52294,ship
52295,deer
52296,frog
52297,bird
52298,bird
52299,frog
52300,ship
52301,horse
52302,dog
52303,automobile
52304,dog
52305,deer
52306,truck
52307,bird
52308,bird
52309,frog
52310,deer
52311,airplane
52312,frog
52313,frog
52314,frog
52315,frog
52316,automobile
52317,deer
52318,bird
52319,bird
52320,truck
52321,automobile
52322,automobile
52323,bird
52324,dog
52325,airplane
52326,dog
52327,dog
52328,bird
52329,truck
52330,deer
52331,frog
52332,frog
52333,airplane
52334,frog
52335,ship
52336,dog
52337,bird
52338,deer
52339,frog
52340,deer
52341,cat
52342,frog
52343,frog
52344,cat
52345,dog
52346,automobile
52347,ship
52348,frog
52349,frog
52350,deer
52351,cat
52352,frog
52353,dog
52354,deer
52355,deer
52356,airplane
52357,bird
52358,frog
52359,horse
52360,automobile
52361,deer
52362,dog
52363,ship
52364,cat
52365,truck
52366,dog
52367,dog
52368,bird
52369,automobile
52370,automobile
52371,dog
52372,dog
52373,bird
52374,truck
52375,deer
52376,deer
52377,frog
52378,horse
52379,airplane
52380,ship
52381,cat
52382,ship
52383,dog
52384,deer
52385,deer
52386,truck
52387,frog
52388,frog
52389,automobile
52390,ship
52391,automobile
52392,cat
52393,deer
52394,airplane
52395,airplane
52396,deer
52397,truck
52398,automobile
52399,frog
52400,dog
52401,frog
52402,truck
52403,cat
52404,truck
52405,cat
52406,horse
52407,cat
52408,airplane
52409,dog
52410,automobile
52411,truck
52412,dog
52413,dog
52414,frog
52415,truck
52416,ship
52417,dog
52418,ship
52419,dog
52420,airplane
52421,automobile
52422,frog
52423,frog
52424,frog
52425,frog
52426,frog
52427,frog
52428,frog
52429,deer
52430,horse
52431,bird
52432,bird
52433,dog
52434,cat
52435,automobile
52436,bird
52437,frog
52438,ship
52439,deer
52440,horse
52441,cat
52442,ship
52443,deer
52444,frog
52445,automobile
52446,deer
52447,bird
52448,frog
52449,bird
52450,airplane
52451,cat
52452,bird
52453,truck
52454,airplane
52455,frog
52456,dog
52457,ship
52458,truck
52459,bird
52460,airplane
52461,airplane
52462,automobile
52463,deer
52464,frog
52465,automobile
52466,dog
52467,bird
52468,horse
52469,dog
52470,bird
52471,ship
52472,truck
52473,frog
52474,cat
52475,airplane
52476,frog
52477,cat
52478,bird
52479,frog
52480,frog
52481,frog
52482,ship
52483,cat
52484,frog
52485,bird
52486,ship
52487,dog
52488,cat
52489,airplane
52490,automobile
52491,dog
52492,deer
52493,bird
52494,horse
52495,cat
52496,deer
52497,frog
52498,dog
52499,frog
52500,airplane
52501,frog
52502,horse
52503,horse
52504,frog
52505,automobile
52506,frog
52507,dog
52508,cat
52509,bird
52510,automobile
52511,dog
52512,airplane
52513,deer
52514,deer
52515,airplane
52516,airplane
52517,frog
52518,airplane
52519,bird
52520,dog
52521,automobile
52522,truck
52523,dog
52524,deer
52525,cat
52526,truck
52527,airplane
52528,truck
52529,dog
52530,ship
52531,horse
52532,dog
52533,automobile
52534,airplane
52535,frog
52536,truck
52537,ship
52538,airplane
52539,airplane
52540,cat
52541,ship
52542,automobile
52543,deer
52544,frog
52545,deer
52546,ship
52547,automobile
52548,automobile
52549,deer
52550,horse
52551,frog
52552,truck
52553,frog
52554,cat
52555,horse
52556,frog
52557,truck
52558,cat
52559,truck
52560,automobile
52561,deer
52562,frog
52563,cat
52564,horse
52565,dog
52566,ship
52567,frog
52568,dog
52569,bird
52570,deer
52571,frog
52572,dog
52573,automobile
52574,bird
52575,dog
52576,bird
52577,frog
52578,dog
52579,bird
52580,deer
52581,dog
52582,ship
52583,deer
52584,truck
52585,horse
52586,ship
52587,frog
52588,deer
52589,frog
52590,truck
52591,frog
52592,automobile
52593,cat
52594,horse
52595,deer
52596,airplane
52597,truck
52598,airplane
52599,airplane
52600,frog
52601,airplane
52602,bird
52603,dog
52604,bird
52605,dog
52606,truck
52607,deer
52608,frog
52609,frog
52610,deer
52611,horse
52612,frog
52613,automobile
52614,frog
52615,frog
52616,frog
52617,dog
52618,deer
52619,frog
52620,automobile
52621,cat
52622,deer
52623,deer
52624,frog
52625,frog
52626,airplane
52627,automobile
52628,frog
52629,dog
52630,cat
52631,dog
52632,frog
52633,ship
52634,frog
52635,horse
52636,truck
52637,ship
52638,dog
52639,cat
52640,frog
52641,ship
52642,dog
52643,horse
52644,truck
52645,truck
52646,frog
52647,ship
52648,frog
52649,ship
52650,bird
52651,airplane
52652,ship
52653,automobile
52654,dog
52655,ship
52656,airplane
52657,automobile
52658,dog
52659,ship
52660,truck
52661,deer
52662,bird
52663,bird
52664,bird
52665,deer
52666,frog
52667,deer
52668,airplane
52669,truck
52670,dog
52671,frog
52672,dog
52673,bird
52674,automobile
52675,ship
52676,deer
52677,automobile
52678,deer
52679,bird
52680,bird
52681,cat
52682,automobile
52683,frog
52684,cat
52685,frog
52686,truck
52687,dog
52688,frog
52689,deer
52690,ship
52691,truck
52692,frog
52693,dog
52694,truck
52695,automobile
52696,dog
52697,deer
52698,cat
52699,truck
52700,ship
52701,airplane
52702,automobile
52703,dog
52704,ship
52705,cat
52706,ship
52707,ship
52708,bird
52709,cat
52710,cat
52711,cat
52712,airplane
52713,frog
52714,frog
52715,ship
52716,deer
52717,frog
52718,frog
52719,frog
52720,horse
52721,deer
52722,horse
52723,dog
52724,frog
52725,bird
52726,deer
52727,deer
52728,cat
52729,bird
52730,frog
52731,airplane
52732,dog
52733,bird
52734,frog
52735,ship
52736,automobile
52737,frog
52738,bird
52739,horse
52740,truck
52741,frog
52742,ship
52743,ship
52744,automobile
52745,ship
52746,automobile
52747,ship
52748,frog
52749,deer
52750,frog
52751,dog
52752,frog
52753,cat
52754,bird
52755,frog
52756,bird
52757,deer
52758,horse
52759,cat
52760,automobile
52761,dog
52762,bird
52763,dog
52764,airplane
52765,frog
52766,ship
52767,horse
52768,deer
52769,automobile
52770,airplane
52771,bird
52772,cat
52773,frog
52774,ship
52775,ship
52776,airplane
52777,cat
52778,dog
52779,dog
52780,airplane
52781,cat
52782,horse
52783,automobile
52784,dog
52785,airplane
52786,airplane
52787,frog
52788,frog
52789,truck
52790,automobile
52791,ship
52792,cat
52793,airplane
52794,automobile
52795,truck
52796,frog
52797,cat
52798,automobile
52799,frog
52800,truck
52801,dog
52802,deer
52803,truck
52804,dog
52805,ship
52806,frog
52807,dog
52808,frog
52809,cat
52810,horse
52811,truck
52812,deer
52813,frog
52814,deer
52815,ship
52816,airplane
52817,truck
52818,deer
52819,dog
52820,ship
52821,automobile
52822,ship
52823,frog
52824,cat
52825,frog
52826,automobile
52827,dog
52828,frog
52829,automobile
52830,bird
52831,ship
52832,airplane
52833,truck
52834,automobile
52835,airplane
52836,frog
52837,frog
52838,ship
52839,frog
52840,frog
52841,ship
52842,deer
52843,deer
52844,truck
52845,truck
52846,dog
52847,frog
52848,deer
52849,truck
52850,deer
52851,airplane
52852,ship
52853,horse
52854,frog
52855,horse
52856,frog
52857,frog
52858,truck
52859,airplane
52860,bird
52861,deer
52862,horse
52863,horse
52864,frog
52865,ship
52866,frog
52867,automobile
52868,cat
52869,ship
52870,frog
52871,dog
52872,frog
52873,deer
52874,bird
52875,deer
52876,ship
52877,airplane
52878,frog
52879,deer
52880,dog
52881,cat
52882,dog
52883,frog
52884,deer
52885,automobile
52886,bird
52887,horse
52888,dog
52889,automobile
52890,truck
52891,ship
52892,frog
52893,automobile
52894,frog
52895,cat
52896,horse
52897,frog
52898,truck
52899,ship
52900,truck
52901,ship
52902,frog
52903,ship
52904,horse
52905,airplane
52906,dog
52907,dog
52908,truck
52909,deer
52910,truck
52911,deer
52912,deer
52913,frog
52914,frog
52915,automobile
52916,bird
52917,dog
52918,dog
52919,airplane
52920,deer
52921,cat
52922,truck
52923,frog
52924,frog
52925,bird
52926,bird
52927,ship
52928,deer
52929,deer
52930,dog
52931,horse
52932,truck
52933,airplane
52934,bird
52935,deer
52936,deer
52937,dog
52938,dog
52939,horse
52940,horse
52941,cat
52942,cat
52943,deer
52944,truck
52945,deer
52946,deer
52947,bird
52948,cat
52949,dog
52950,frog
52951,ship
52952,cat
52953,cat
52954,frog
52955,bird
52956,truck
52957,automobile
52958,deer
52959,frog
52960,bird
52961,ship
52962,dog
52963,frog
52964,cat
52965,ship
52966,frog
52967,horse
52968,cat
52969,ship
52970,frog
52971,cat
52972,bird
52973,truck
52974,truck
52975,truck
52976,cat
52977,dog
52978,bird
52979,bird
52980,frog
52981,automobile
52982,dog
52983,deer
52984,cat
52985,airplane
52986,dog
52987,deer
52988,frog
52989,deer
52990,deer
52991,cat
52992,deer
52993,frog
52994,airplane
52995,airplane
52996,dog
52997,dog
52998,horse
52999,automobile
53000,cat
53001,dog
53002,frog
53003,airplane
53004,ship
53005,horse
53006,horse
53007,horse
53008,dog
53009,frog
53010,horse
53011,dog
53012,frog
53013,frog
53014,truck
53015,dog
53016,deer
53017,frog
53018,cat
53019,dog
53020,automobile
53021,deer
53022,cat
53023,dog
53024,deer
53025,horse
53026,automobile
53027,cat
53028,dog
53029,airplane
53030,bird
53031,deer
53032,frog
53033,truck
53034,dog
53035,frog
53036,automobile
53037,frog
53038,airplane
53039,truck
53040,bird
53041,automobile
53042,bird
53043,airplane
53044,horse
53045,dog
53046,deer
53047,deer
53048,dog
53049,horse
53050,ship
53051,ship
53052,frog
53053,ship
53054,dog
53055,frog
53056,dog
53057,truck
53058,airplane
53059,ship
53060,ship
53061,frog
53062,automobile
53063,cat
53064,deer
53065,deer
53066,deer
53067,deer
53068,deer
53069,frog
53070,horse
53071,bird
53072,ship
53073,cat
53074,cat
53075,dog
53076,horse
53077,dog
53078,airplane
53079,frog
53080,bird
53081,cat
53082,frog
53083,frog
53084,ship
53085,horse
53086,automobile
53087,truck
53088,bird
53089,bird
53090,dog
53091,cat
53092,frog
53093,airplane
53094,ship
53095,dog
53096,cat
53097,deer
53098,horse
53099,deer
53100,bird
53101,dog
53102,deer
53103,ship
53104,frog
53105,frog
53106,frog
53107,airplane
53108,frog
53109,automobile
53110,truck
53111,frog
53112,ship
53113,cat
53114,ship
53115,frog
53116,dog
53117,frog
53118,bird
53119,cat
53120,frog
53121,automobile
53122,airplane
53123,cat
53124,cat
53125,frog
53126,bird
53127,cat
53128,frog
53129,truck
53130,frog
53131,bird
53132,deer
53133,dog
53134,automobile
53135,cat
53136,airplane
53137,truck
53138,frog
53139,dog
53140,frog
53141,dog
53142,automobile
53143,frog
53144,airplane
53145,horse
53146,deer
53147,truck
53148,automobile
53149,deer
53150,ship
53151,deer
53152,frog
53153,cat
53154,deer
53155,dog
53156,bird
53157,cat
53158,frog
53159,frog
53160,dog
53161,ship
53162,cat
53163,bird
53164,airplane
53165,automobile
53166,deer
53167,frog
53168,ship
53169,deer
53170,ship
53171,frog
53172,bird
53173,frog
53174,deer
53175,dog
53176,deer
53177,frog
53178,horse
53179,frog
53180,ship
53181,deer
53182,cat
53183,cat
53184,ship
53185,frog
53186,ship
53187,frog
53188,deer
53189,automobile
53190,horse
53191,dog
53192,horse
53193,cat
53194,airplane
53195,frog
53196,cat
53197,ship
53198,frog
53199,truck
53200,frog
53201,dog
53202,frog
53203,airplane
53204,frog
53205,dog
53206,frog
53207,deer
53208,horse
53209,cat
53210,dog
53211,horse
53212,frog
53213,truck
53214,airplane
53215,ship
53216,deer
53217,dog
53218,horse
53219,bird
53220,automobile
53221,cat
53222,bird
53223,cat
53224,automobile
53225,frog
53226,dog
53227,horse
53228,bird
53229,deer
53230,frog
53231,bird
53232,automobile
53233,dog
53234,frog
53235,frog
53236,frog
53237,deer
53238,airplane
53239,ship
53240,airplane
53241,horse
53242,horse
53243,deer
53244,cat
53245,automobile
53246,horse
53247,cat
53248,frog
53249,cat
53250,frog
53251,frog
53252,automobile
53253,frog
53254,frog
53255,horse
53256,cat
53257,cat
53258,cat
53259,dog
53260,bird
53261,deer
53262,frog
53263,truck
53264,bird
53265,horse
53266,frog
53267,airplane
53268,airplane
53269,airplane
53270,horse
53271,cat
53272,airplane
53273,dog
53274,ship
53275,deer
53276,automobile
53277,frog
53278,frog
53279,dog
53280,cat
53281,horse
53282,dog
53283,frog
53284,dog
53285,airplane
53286,cat
53287,airplane
53288,deer
53289,ship
53290,bird
53291,dog
53292,dog
53293,dog
53294,cat
53295,cat
53296,frog
53297,horse
53298,dog
53299,deer
53300,frog
53301,automobile
53302,ship
53303,truck
53304,bird
53305,bird
53306,truck
53307,dog
53308,automobile
53309,dog
